﻿Kód;Název ulice;Kód Obce;Název Obce;Kód Okresu;Název Okresu
31763;Slíny;582786;Brno;3702;Brno-město
31771;Slívova;582786;Brno;3702;Brno-město
31780;Slovákova;582786;Brno;3702;Brno-město
31798;Přemyslovo náměstí;582786;Brno;3702;Brno-město
31801;Slovinská;582786;Brno;3702;Brno-město
31810;Slunná;582786;Brno;3702;Brno-město
31828;Smetanova;582786;Brno;3702;Brno-město
31836;Smrčková;582786;Brno;3702;Brno-město
31844;Smutná;582786;Brno;3702;Brno-město
31852;Sněžná;582786;Brno;3702;Brno-město
31861;Soběslavova;582786;Brno;3702;Brno-město
31879;Soběšická;582786;Brno;3702;Brno-město
31887;Sobolova;582786;Brno;3702;Brno-město
31895;Sobotkova;582786;Brno;3702;Brno-město
31909;Sochorova;582786;Brno;3702;Brno-město
31917;Sokolnická;582786;Brno;3702;Brno-město
31925;Sokolova;582786;Brno;3702;Brno-město
31933;Sokolská;582786;Brno;3702;Brno-město
31941;Fryčajova;582786;Brno;3702;Brno-město
31950;Solniční;582786;Brno;3702;Brno-město
31968;Sosnová;582786;Brno;3702;Brno-město
31976;Součkova;582786;Brno;3702;Brno-město
31984;Soudní;582786;Brno;3702;Brno-město
31992;Soukenická;582786;Brno;3702;Brno-město
32000;Soukopova;582786;Brno;3702;Brno-město
32018;Sousední;582786;Brno;3702;Brno-město
32026;Sovinec;582786;Brno;3702;Brno-město
32034;Pulkrábkova;582786;Brno;3702;Brno-město
32042;Sovova;582786;Brno;3702;Brno-město
32051;Spáčilova;582786;Brno;3702;Brno-město
32069;Spádová;582786;Brno;3702;Brno-město
32077;Spodní;582786;Brno;3702;Brno-město
32085;Spojovací;582786;Brno;3702;Brno-město
32093;Sportovní;582786;Brno;3702;Brno-město
32107;Srbská;582786;Brno;3702;Brno-město
32115;Srnčí;582786;Brno;3702;Brno-město
32123;Staňkova;582786;Brno;3702;Brno-město
32131;Renneská třída;582786;Brno;3702;Brno-město
32140;Stará;582786;Brno;3702;Brno-město
32158;Stará osada;582786;Brno;3702;Brno-město
32166;Starobrněnská;582786;Brno;3702;Brno-město
32174;Staré náměstí;582786;Brno;3702;Brno-město
32182;Staré zámky;582786;Brno;3702;Brno-město
32191;Stavební;582786;Brno;3702;Brno-město
32204;Stejskalova;582786;Brno;3702;Brno-město
32212;Stinná;582786;Brno;3702;Brno-město
32221;Stojanova;582786;Brno;3702;Brno-město
32239;Strakatého;582786;Brno;3702;Brno-město
32247;Stránská;582786;Brno;3702;Brno-město
32255;Stránského;582786;Brno;3702;Brno-město
32263;Stráň;582786;Brno;3702;Brno-město
32271;Strážnická;582786;Brno;3702;Brno-město
32280;Strmá;582786;Brno;3702;Brno-město
32298;Strnadova;582786;Brno;3702;Brno-město
32301;Stromovka;582786;Brno;3702;Brno-město
32310;Strž;582786;Brno;3702;Brno-město
32328;Střední;582786;Brno;3702;Brno-město
32336;Středova;582786;Brno;3702;Brno-město
32344;Střelnice;582786;Brno;3702;Brno-město
32352;Střížova;582786;Brno;3702;Brno-město
32361;Studánka;582786;Brno;3702;Brno-město
32379;Studená;582786;Brno;3702;Brno-město
32387;Studniční;582786;Brno;3702;Brno-město
32395;Suchého;582786;Brno;3702;Brno-město
32409;Sukova;582786;Brno;3702;Brno-město
32417;Sušilova;582786;Brno;3702;Brno-město
32425;Suzova;582786;Brno;3702;Brno-město
32433;Svah;582786;Brno;3702;Brno-město
32441;Svatopetrská;582786;Brno;3702;Brno-město
32450;Svatopluka Čecha;582786;Brno;3702;Brno-město
32468;Svatoplukova;582786;Brno;3702;Brno-město
32476;Svánovského;582786;Brno;3702;Brno-město
32484;Svážná;582786;Brno;3702;Brno-město
32492;Vltavská;582786;Brno;3702;Brno-město
32506;Světlá;582786;Brno;3702;Brno-město
32514;Svitavská;582786;Brno;3702;Brno-město
32522;Svratecká;582786;Brno;3702;Brno-město
32531;Rosického náměstí;582786;Brno;3702;Brno-město
32549;Sychrov;582786;Brno;3702;Brno-město
32557;Synkova;582786;Brno;3702;Brno-město
32565;Sýpka;582786;Brno;3702;Brno-město
32573;Šafaříkova;582786;Brno;3702;Brno-město
32581;Šaldova;582786;Brno;3702;Brno-město
32590;Šalounova;582786;Brno;3702;Brno-město
32603;Šámalova;582786;Brno;3702;Brno-město
32611;Rostislavovo náměstí;582786;Brno;3702;Brno-město
32620;Šárka;582786;Brno;3702;Brno-město
32638;Šedova;582786;Brno;3702;Brno-město
32646;Šeránkova;582786;Brno;3702;Brno-město
32654;Šeříková;582786;Brno;3702;Brno-město
32662;Šestákova;582786;Brno;3702;Brno-město
32671;Ševcova;582786;Brno;3702;Brno-město
32689;Ševelova;582786;Brno;3702;Brno-město
32697;Šikulova;582786;Brno;3702;Brno-město
32701;Šilarova;582786;Brno;3702;Brno-město
32719;Šimáčkova;582786;Brno;3702;Brno-město
32727;Rovnoběžná;582786;Brno;3702;Brno-město
32735;Široká;582786;Brno;3702;Brno-město
32743;Šípková;582786;Brno;3702;Brno-město
32751;Škárova;582786;Brno;3702;Brno-město
32760;Školní;582786;Brno;3702;Brno-město
32778;Škrochova;582786;Brno;3702;Brno-město
32786;Škroupova;582786;Brno;3702;Brno-město
32794;Škrétova;582786;Brno;3702;Brno-město
32808;Šmahova;582786;Brno;3702;Brno-město
32816;Šmejkalova;582786;Brno;3702;Brno-město
32824;Pod nemocnicí;582786;Brno;3702;Brno-město
32832;Šmilovského;582786;Brno;3702;Brno-město
32841;Šmídkova;582786;Brno;3702;Brno-město
32859;Šoustalova;582786;Brno;3702;Brno-město
32867;Špačkova;582786;Brno;3702;Brno-město
32875;Španielova;582786;Brno;3702;Brno-město
32883;Špitálka;582786;Brno;3702;Brno-město
32891;Špirkova;582786;Brno;3702;Brno-město
32905;Šrámkova;582786;Brno;3702;Brno-město
32913;Šromova;582786;Brno;3702;Brno-město
32921;Štefáčkova;582786;Brno;3702;Brno-město
32930;Štěpánkova;582786;Brno;3702;Brno-město
32948;Štěpánská;582786;Brno;3702;Brno-město
32956;Poláčkova;582786;Brno;3702;Brno-město
32964;Štítného;582786;Brno;3702;Brno-město
32972;Štolcova;582786;Brno;3702;Brno-město
32981;Štouračova;582786;Brno;3702;Brno-město
32999;Štursova;582786;Brno;3702;Brno-město
33006;Šťastného;582786;Brno;3702;Brno-město
33014;Šumavská;582786;Brno;3702;Brno-město
33022;Řípská;582786;Brno;3702;Brno-město
33031;Švábenského;582786;Brno;3702;Brno-město
33049;Švermova;582786;Brno;3702;Brno-město
33057;Švestková;582786;Brno;3702;Brno-město
33065;Švédská;582786;Brno;3702;Brno-město
33073;Talichova;582786;Brno;3702;Brno-město
33081;Nádražní;582786;Brno;3702;Brno-město
33090;Taussigova;582786;Brno;3702;Brno-město
33103;Tábor;582786;Brno;3702;Brno-město
33111;Táborská;582786;Brno;3702;Brno-město
33120;Tenorova;582786;Brno;3702;Brno-město
33138;sady Národního odboje;582786;Brno;3702;Brno-město
33146;Terasová;582786;Brno;3702;Brno-město
33154;Sámova;582786;Brno;3702;Brno-město
33162;Tererova;582786;Brno;3702;Brno-město
33171;Terezy Novákové;582786;Brno;3702;Brno-město
33189;Teslova;582786;Brno;3702;Brno-město
33197;Těsná;582786;Brno;3702;Brno-město
33201;Těsnohlídkova;582786;Brno;3702;Brno-město
33219;Těšínská;582786;Brno;3702;Brno-město
33227;Tichého;582786;Brno;3702;Brno-město
33235;Schreberovy zahrádky;582786;Brno;3702;Brno-město
33243;Tihůvka;582786;Brno;3702;Brno-město
33251;Tilhonova;582786;Brno;3702;Brno-město
33260;Tišnovská;582786;Brno;3702;Brno-město
33278;Tkalcovská;582786;Brno;3702;Brno-město
33286;Točná;582786;Brno;3702;Brno-město
33294;Tolstého;582786;Brno;3702;Brno-město
33308;Tomanova;582786;Brno;3702;Brno-město
33316;Tomáškova;582786;Brno;3702;Brno-město
33324;Tomešova;582786;Brno;3702;Brno-město
33332;Bednaříkova;582786;Brno;3702;Brno-město
33341;Slovanské náměstí;582786;Brno;3702;Brno-město
33359;Topolky;582786;Brno;3702;Brno-město
33367;Touškova;582786;Brno;3702;Brno-město
33375;Tovačovského;582786;Brno;3702;Brno-město
33383;Traubova;582786;Brno;3702;Brno-město
33391;Trávníčkova;582786;Brno;3702;Brno-město
33405;Trávníky;582786;Brno;3702;Brno-město
33413;Trnitá;582786;Brno;3702;Brno-město
33421;Trnkova;582786;Brno;3702;Brno-město
33430;Troubská;582786;Brno;3702;Brno-město
33448;Trtílkova;582786;Brno;3702;Brno-město
33456;Trýbova;582786;Brno;3702;Brno-město
33464;Tržní;582786;Brno;3702;Brno-město
33472;Třebízského;582786;Brno;3702;Brno-město
33481;Spěšná;582786;Brno;3702;Brno-město
33499;Stamicova;582786;Brno;3702;Brno-město
33502;Třešňová;582786;Brno;3702;Brno-město
33511;Tříčtvrtní;582786;Brno;3702;Brno-město
33529;Benešova;582786;Brno;3702;Brno-město
33537;Milady Horákové;582786;Brno;3702;Brno-město
33545;Svitavské nábřeží;582786;Brno;3702;Brno-město
33553;Třískalova;582786;Brno;3702;Brno-město
33561;Tučkova;582786;Brno;3702;Brno-město
33570;Tuháčkova;582786;Brno;3702;Brno-město
33588;Tumaňanova;582786;Brno;3702;Brno-město
33596;Turgeněvova;582786;Brno;3702;Brno-město
33600;Turistická;582786;Brno;3702;Brno-město
33618;Tuřanka;582786;Brno;3702;Brno-město
33626;Tuřanská;582786;Brno;3702;Brno-město
33634;Tůmova;582786;Brno;3702;Brno-město
33642;Šaumannova;582786;Brno;3702;Brno-město
33651;Tvrdého;582786;Brno;3702;Brno-město
33669;Tylova;582786;Brno;3702;Brno-město
33677;Tyršova;582786;Brno;3702;Brno-město
33685;Tyršovo návrší;582786;Brno;3702;Brno-město
33693;U dráhy;582786;Brno;3702;Brno-město
33707;U hájovny;582786;Brno;3702;Brno-město
33715;U hřiště;582786;Brno;3702;Brno-město
33723;U jezu;582786;Brno;3702;Brno-město
33731;U lesíčka;582786;Brno;3702;Brno-město
33740;U lípy Svobody;582786;Brno;3702;Brno-město
33758;U památníku;582786;Brno;3702;Brno-město
33766;U potoka;582786;Brno;3702;Brno-město
33774;U smyčky;582786;Brno;3702;Brno-město
33782;U sokolovny;582786;Brno;3702;Brno-město
33791;U ústavu;582786;Brno;3702;Brno-město
33804;U Velké ceny;582786;Brno;3702;Brno-město
33812;U viaduktu;582786;Brno;3702;Brno-město
33821;U vlečky;582786;Brno;3702;Brno-město
33839;U vodárny;582786;Brno;3702;Brno-město
33847;U zbrojnice;582786;Brno;3702;Brno-město
33855;U zoologické zahrady;582786;Brno;3702;Brno-město
33863;U zvoničky;582786;Brno;3702;Brno-město
33871;Uhelná;582786;Brno;3702;Brno-město
33880;Uhýrkova;582786;Brno;3702;Brno-město
33898;Šilingrovo náměstí;582786;Brno;3702;Brno-město
33901;Ukrajinská;582786;Brno;3702;Brno-město
33910;Rašínova;582786;Brno;3702;Brno-město
33928;Šlapanická;582786;Brno;3702;Brno-město
33936;ulice Čoupkových;582786;Brno;3702;Brno-město
33944;Vitáskova;582786;Brno;3702;Brno-město
33952;ulice Kosmonautů;582786;Brno;3702;Brno-město
33961;Ulička;582786;Brno;3702;Brno-město
33979;Ulrychova;582786;Brno;3702;Brno-město
33987;Urbánkova;582786;Brno;3702;Brno-město
33995;Šujanovo náměstí;582786;Brno;3702;Brno-město
34002;Urxova;582786;Brno;3702;Brno-město
34011;Uzavřená;582786;Brno;3702;Brno-město
34029;Uzbecká;582786;Brno;3702;Brno-město
34037;Údolíček;582786;Brno;3702;Brno-město
34045;Táborského nábřeží;582786;Brno;3702;Brno-město
34053;Údolní;582786;Brno;3702;Brno-město
34061;Úhledná;582786;Brno;3702;Brno-město
34070;Újezdy;582786;Brno;3702;Brno-město
34088;Úpatní;582786;Brno;3702;Brno-město
34096;Uprkova;582786;Brno;3702;Brno-město
34100;Útěchovská;582786;Brno;3702;Brno-město
34118;Úvoz;582786;Brno;3702;Brno-město
34126;Úzká;582786;Brno;3702;Brno-město
34134;V aleji;582786;Brno;3702;Brno-město
34142;V koutku;582786;Brno;3702;Brno-město
34151;V pískách;582786;Brno;3702;Brno-město
34169;V rejích;582786;Brno;3702;Brno-město
34177;V tišině;582786;Brno;3702;Brno-město
34185;Vachova;582786;Brno;3702;Brno-město
34193;Vackova;582786;Brno;3702;Brno-město
34207;Vaculíkova;582786;Brno;3702;Brno-město
34215;Valchařská;582786;Brno;3702;Brno-město
34223;Valouškova;582786;Brno;3702;Brno-město
34231;Valtická;582786;Brno;3702;Brno-město
34240;Vančurova;582786;Brno;3702;Brno-město
34258;Vaníčkova;582786;Brno;3702;Brno-město
34266;Vaňhalova;582786;Brno;3702;Brno-město
34274;Vaškova;582786;Brno;3702;Brno-město
34282;Teyschlova;582786;Brno;3702;Brno-město
34291;Vavákova;582786;Brno;3702;Brno-město
34304;Vavřinecká;582786;Brno;3702;Brno-město
34312;Václavkova;582786;Brno;3702;Brno-město
34321;Václavská;582786;Brno;3702;Brno-město
34339;Vápenka;582786;Brno;3702;Brno-město
34347;Vážného;582786;Brno;3702;Brno-město
34355;Včelařská;582786;Brno;3702;Brno-město
34363;Včeličkova;582786;Brno;3702;Brno-město
34371;Ve vinohradech;582786;Brno;3702;Brno-město
34380;Renčova;582786;Brno;3702;Brno-město
34398;Vejrostova;582786;Brno;3702;Brno-město
34401;Velatická;582786;Brno;3702;Brno-město
34410;Veleckého;582786;Brno;3702;Brno-město
34428;Veleslavínova;582786;Brno;3702;Brno-město
34436;Velkopavlovická;582786;Brno;3702;Brno-město
34444;Venhudova;582786;Brno;3702;Brno-město
34452;Veselá;582786;Brno;3702;Brno-město
34461;Veselka;582786;Brno;3702;Brno-město
34479;Veslařská;582786;Brno;3702;Brno-město
34487;Veveří;582786;Brno;3702;Brno-město
34495;Tomkovo náměstí;582786;Brno;3702;Brno-město
34509;Větrná;582786;Brno;3702;Brno-město
34517;Vilová;582786;Brno;3702;Brno-město
34525;Vinařického;582786;Brno;3702;Brno-město
34533;Vinařská;582786;Brno;3702;Brno-město
34541;Viniční;582786;Brno;3702;Brno-město
34550;Vinohradská;582786;Brno;3702;Brno-město
34568;Vinohrady;582786;Brno;3702;Brno-město
34576;Višňová;582786;Brno;3702;Brno-město
34584;Vídeňská;582786;Brno;3702;Brno-město
34592;Vítězná;582786;Brno;3702;Brno-město
34606;Vítězslavy Kaprálové;582786;Brno;3702;Brno-město
34614;Vlasty Pittnerové;582786;Brno;3702;Brno-město
34622;Vlárská;582786;Brno;3702;Brno-město
34631;Vlčkova;582786;Brno;3702;Brno-město
34649;Vlčnovská;582786;Brno;3702;Brno-město
34657;Vlhká;582786;Brno;3702;Brno-město
34665;Vlkova;582786;Brno;3702;Brno-město
34673;Vlnitá;582786;Brno;3702;Brno-město
34681;Vnitřní;582786;Brno;3702;Brno-město
34690;Vodařská;582786;Brno;3702;Brno-město
34703;Vodní;582786;Brno;3702;Brno-město
34711;Vodova;582786;Brno;3702;Brno-město
34720;Vohnoutova;582786;Brno;3702;Brno-město
34738;Vojanova;582786;Brno;3702;Brno-město
34746;Vojtova;582786;Brno;3702;Brno-město
34754;Volejníkova;582786;Brno;3702;Brno-město
34762;Volfova;582786;Brno;3702;Brno-město
34771;Karpatská;582786;Brno;3702;Brno-město
34789;Vondrákova;582786;Brno;3702;Brno-město
34797;Voroněžská;582786;Brno;3702;Brno-město
34801;Voříškova;582786;Brno;3702;Brno-město
34819;třída Kpt. Jaroše;582786;Brno;3702;Brno-město
34827;Votroubkova;582786;Brno;3702;Brno-město
34835;Vranovská;582786;Brno;3702;Brno-město
34843;Vratná;582786;Brno;3702;Brno-město
34851;Vránova;582786;Brno;3702;Brno-město
34860;Vrázova;582786;Brno;3702;Brno-město
34878;Tuřanské náměstí;582786;Brno;3702;Brno-město
34886;Vrbenského;582786;Brno;3702;Brno-město
34894;Vrbí;582786;Brno;3702;Brno-město
34908;Vrchlického sad;582786;Brno;3702;Brno-město
34916;Vrchní;582786;Brno;3702;Brno-město
34924;Vřesová;582786;Brno;3702;Brno-město
34932;Vsetínská;582786;Brno;3702;Brno-město
34941;Všetičkova;582786;Brno;3702;Brno-město
34959;Vychodilova;582786;Brno;3702;Brno-město
34967;Vyhlídalova;582786;Brno;3702;Brno-město
34975;Vyhlídka;582786;Brno;3702;Brno-město
34983;Vymazalova;582786;Brno;3702;Brno-město
34991;Vysoká;582786;Brno;3702;Brno-město
35009;Vyšehradská;582786;Brno;3702;Brno-město
35017;Vyškovská;582786;Brno;3702;Brno-město
35025;Východní;582786;Brno;3702;Brno-město
35033;Výhon;582786;Brno;3702;Brno-město
35041;Výletní;582786;Brno;3702;Brno-město
35050;Výpadní;582786;Brno;3702;Brno-město
35068;Výpravní;582786;Brno;3702;Brno-město
35076;Výpustky;582786;Brno;3702;Brno-město
35084;Výsluní;582786;Brno;3702;Brno-město
35092;Výspa;582786;Brno;3702;Brno-město
35106;Výstavní;582786;Brno;3702;Brno-město
35114;Výšina;582786;Brno;3702;Brno-město
35122;Výzkumní;582786;Brno;3702;Brno-město
35131;Vzdálená;582786;Brno;3702;Brno-město
35149;Vzhledná;582786;Brno;3702;Brno-město
35157;Wanklova;582786;Brno;3702;Brno-město
35165;ulice 1. května;582786;Brno;3702;Brno-město
35173;Weissova;582786;Brno;3702;Brno-město
35181;Wintrova;582786;Brno;3702;Brno-město
35190;Wolkrova;582786;Brno;3702;Brno-město
35203;Wollmanova;582786;Brno;3702;Brno-město
35211;Wurmova;582786;Brno;3702;Brno-město
35220;Ypsilantiho;582786;Brno;3702;Brno-město
35238;Za divadlem;582786;Brno;3702;Brno-město
35246;Za mostem;582786;Brno;3702;Brno-město
35254;Za školou;582786;Brno;3702;Brno-město
35262;Za vodojemem;582786;Brno;3702;Brno-město
35271;Zachova;582786;Brno;3702;Brno-město
35289;Zadní;582786;Brno;3702;Brno-město
35297;Zahradnická;582786;Brno;3702;Brno-město
35301;Zahradní;582786;Brno;3702;Brno-město
35319;Zahradníkova;582786;Brno;3702;Brno-město
35327;Zahrádky;582786;Brno;3702;Brno-město
35335;Zaječí hora;582786;Brno;3702;Brno-město
35343;Zapletalova;582786;Brno;3702;Brno-město
35351;Zatloukalova;582786;Brno;3702;Brno-město
35360;Zavřená;582786;Brno;3702;Brno-město
35378;Zábranského;582786;Brno;3702;Brno-město
35386;Záhřebská;582786;Brno;3702;Brno-město
35394;Záhumenice;582786;Brno;3702;Brno-město
35408;Záhumní;582786;Brno;3702;Brno-město
35416;Zájezdní;582786;Brno;3702;Brno-město
35424;Zákoutí;582786;Brno;3702;Brno-město
35432;Záleského;582786;Brno;3702;Brno-město
35441;Zámecká;582786;Brno;3702;Brno-město
35459;Zámečnická;582786;Brno;3702;Brno-město
35467;Západní;582786;Brno;3702;Brno-město
35475;Okrouhlá;582786;Brno;3702;Brno-město
35483;Zátiší;582786;Brno;3702;Brno-město
35491;Závětří;582786;Brno;3702;Brno-město
35505;Závist;582786;Brno;3702;Brno-město
35513;Závodní;582786;Brno;3702;Brno-město
35521;Závodského;582786;Brno;3702;Brno-město
35530;Zázmolí;582786;Brno;3702;Brno-město
35548;Zborovská;582786;Brno;3702;Brno-město
35556;Zdráhalova;582786;Brno;3702;Brno-město
35564;Zedníkova;582786;Brno;3702;Brno-město
35572;Zeiberlichova;582786;Brno;3702;Brno-město
35581;Zeleného;582786;Brno;3702;Brno-město
35599;Zelná;582786;Brno;3702;Brno-město
35602;Zelný trh;582786;Brno;3702;Brno-město
35611;Zemanova;582786;Brno;3702;Brno-město
35629;Zemědělská;582786;Brno;3702;Brno-město
35637;Zemkova;582786;Brno;3702;Brno-město
35645;Zengrova;582786;Brno;3702;Brno-město
35653;Zeyerova;582786;Brno;3702;Brno-město
35661;Zezulova;582786;Brno;3702;Brno-město
35670;Zikova;582786;Brno;3702;Brno-město
35688;Zimní;582786;Brno;3702;Brno-město
35696;Zkratka;582786;Brno;3702;Brno-město
35700;Zlatníky;582786;Brno;3702;Brno-město
35718;Zlámanky;582786;Brno;3702;Brno-město
35726;Zoubkova;582786;Brno;3702;Brno-město
35734;Ztracená;582786;Brno;3702;Brno-město
35742;Zubatého;582786;Brno;3702;Brno-město
35751;Zvěřinova;582786;Brno;3702;Brno-město
35769;Zvonařka;582786;Brno;3702;Brno-město
35777;Zvonková;582786;Brno;3702;Brno-město
35785;Žampachova;582786;Brno;3702;Brno-město
35793;Žebětínek;582786;Brno;3702;Brno-město
35807;Žebětínská;582786;Brno;3702;Brno-město
35815;Železničářská;582786;Brno;3702;Brno-město
35823;Železniční;582786;Brno;3702;Brno-město
35831;Žerotínovo náměstí;582786;Brno;3702;Brno-město
35840;Žilkova;582786;Brno;3702;Brno-město
35858;Žitná;582786;Brno;3702;Brno-město
35866;Živného;582786;Brno;3702;Brno-město
35874;Životského;582786;Brno;3702;Brno-město
35882;Žižkova;582786;Brno;3702;Brno-město
35891;Žlíbek;582786;Brno;3702;Brno-město
35904;Žlutý kopec;582786;Brno;3702;Brno-město
35912;Barvířská;582786;Brno;3702;Brno-město
35921;Bauerova;582786;Brno;3702;Brno-město
35939;Bezejmenná;582786;Brno;3702;Brno-město
35947;Bidláky;582786;Brno;3702;Brno-město
35955;Bítešská;582786;Brno;3702;Brno-město
35963;Bochořákova;582786;Brno;3702;Brno-město
35971;U Červeného mlýna;582786;Brno;3702;Brno-město
35980;Brandlova;582786;Brno;3702;Brno-město
35998;Cihelní;582786;Brno;3702;Brno-město
36005;Černovické nábřeží;582786;Brno;3702;Brno-město
36013;U Kněží hory;582786;Brno;3702;Brno-město
36021;Denisovy sady;582786;Brno;3702;Brno-město
36030;Dlouhá;582786;Brno;3702;Brno-město
36048;Drážní;582786;Brno;3702;Brno-město
36056;U splavu;582786;Brno;3702;Brno-město
36064;Dusíkova;582786;Brno;3702;Brno-město
36081;Habří;582786;Brno;3702;Brno-město
36099;Hájecká;582786;Brno;3702;Brno-město
36102;Heršpická;582786;Brno;3702;Brno-město
36111;Hořejší;582786;Brno;3702;Brno-město
36129;Hostislavova;582786;Brno;3702;Brno-město
36137;Hradilova;582786;Brno;3702;Brno-město
36145;Hrázní;582786;Brno;3702;Brno-město
36153;Jedovnická;582786;Brno;3702;Brno-město
36161;Joukalova;582786;Brno;3702;Brno-město
36170;K lesu;582786;Brno;3702;Brno-město
36188;Vaňkovo náměstí;582786;Brno;3702;Brno-město
36196;K Západi;582786;Brno;3702;Brno-město
36200;Kamechy;582786;Brno;3702;Brno-město
36218;Kamenice;582786;Brno;3702;Brno-město
36234;Koperníkova;582786;Brno;3702;Brno-město
36242;Ve vilkách;582786;Brno;3702;Brno-město
36251;Kubešova;582786;Brno;3702;Brno-město
36269;Vrbová;582786;Brno;3702;Brno-město
36277;Lučiny;582786;Brno;3702;Brno-město
36285;Mariánské údolí;582786;Brno;3702;Brno-město
36293;Mečířova;582786;Brno;3702;Brno-město
36307;Vrbovecká;582786;Brno;3702;Brno-město
36315;Milénova;582786;Brno;3702;Brno-město
36323;Na Jurance;582786;Brno;3702;Brno-město
36331;V luzích;582786;Brno;3702;Brno-město
36340;Wágnerova;582786;Brno;3702;Brno-město
36358;Na kopcích;582786;Brno;3702;Brno-město
36366;Na pískové cestě;582786;Brno;3702;Brno-město
36374;Nad dědinou;582786;Brno;3702;Brno-město
36382;Nad nádražím;582786;Brno;3702;Brno-město
36391;Nad Pisárkami;582786;Brno;3702;Brno-město
36404;Narcisová;582786;Brno;3702;Brno-město
36412;Wainerovo náměstí;582786;Brno;3702;Brno-město
36421;Násepní;582786;Brno;3702;Brno-město
36439;V Nové čtvrti;582786;Brno;3702;Brno-město
36447;Novolíšeňská;582786;Brno;3702;Brno-město
36455;Oblouková;582786;Brno;3702;Brno-město
36463;Obvodová;582786;Brno;3702;Brno-město
36471;Odbojářská;582786;Brno;3702;Brno-město
36480;Olšová;582786;Brno;3702;Brno-město
36498;Ostravská;582786;Brno;3702;Brno-město
36501;Ostružinová;582786;Brno;3702;Brno-město
36510;Panenská;582786;Brno;3702;Brno-město
36528;Pařezí;582786;Brno;3702;Brno-město
36536;Páteřní;582786;Brno;3702;Brno-město
36544;Peroutková;582786;Brno;3702;Brno-město
36552;Petra Křivky;582786;Brno;3702;Brno-město
36561;Petrská;582786;Brno;3702;Brno-město
36579;Pivovarská;582786;Brno;3702;Brno-město
36587;Plachty;582786;Brno;3702;Brno-město
36595;Plevova;582786;Brno;3702;Brno-město
36609;Plynárenská;582786;Brno;3702;Brno-město
36617;Pod cestou;582786;Brno;3702;Brno-město
36625;Pod hájkem;582786;Brno;3702;Brno-město
36633;Pod Hády;582786;Brno;3702;Brno-město
36641;Pod Komorou;582786;Brno;3702;Brno-město
36650;Pod sídlištěm;582786;Brno;3702;Brno-město
36668;Podbabská;582786;Brno;3702;Brno-město
36676;Podlesná;582786;Brno;3702;Brno-město
36684;Pohořelec;582786;Brno;3702;Brno-město
36692;Porážka;582786;Brno;3702;Brno-město
36706;Resslova;582786;Brno;3702;Brno-město
36714;Rosická;582786;Brno;3702;Brno-město
36722;Roviny;582786;Brno;3702;Brno-město
36731;Rozmarýnová;582786;Brno;3702;Brno-město
36749;Rybízová;582786;Brno;3702;Brno-město
36757;Řadová;582786;Brno;3702;Brno-město
36765;Říčky;582786;Brno;3702;Brno-město
36773;Sedláčkova;582786;Brno;3702;Brno-město
36781;Wilsonův les;582786;Brno;3702;Brno-město
36790;Seifertova;582786;Brno;3702;Brno-město
36803;Slunečná;582786;Brno;3702;Brno-město
36811;Sojkova;582786;Brno;3702;Brno-město
36820;Souběžná;582786;Brno;3702;Brno-město
36838;Spálená;582786;Brno;3702;Brno-město
36846;Spojka;582786;Brno;3702;Brno-město
36854;Sportovní nábřeží;582786;Brno;3702;Brno-město
36862;Stará dálnice;582786;Brno;3702;Brno-město
36871;Strážní;582786;Brno;3702;Brno-město
36889;Střelická;582786;Brno;3702;Brno-město
36897;Svahová;582786;Brno;3702;Brno-město
36901;Šemberova;582786;Brno;3702;Brno-město
36919;Šelepova;582786;Brno;3702;Brno-město
36927;Za klášterem;582786;Brno;3702;Brno-město
36935;Špilberk;582786;Brno;3702;Brno-město
36943;Štýřické nábřeží;582786;Brno;3702;Brno-město
36951;Technická;582786;Brno;3702;Brno-město
36960;Za kostelem;582786;Brno;3702;Brno-město
36978;Zelinky;582786;Brno;3702;Brno-město
36986;Tovární;582786;Brno;3702;Brno-město
36994;Živanského;582786;Brno;3702;Brno-město
37001;Traťová;582786;Brno;3702;Brno-město
37010;Travní;582786;Brno;3702;Brno-město
37028;třída Generála Píky;582786;Brno;3702;Brno-město
37036;Tvrdonická;582786;Brno;3702;Brno-město
37044;Tyršův sad;582786;Brno;3702;Brno-město
37052;U Svitavy;582786;Brno;3702;Brno-město
37061;U Antoníčka;582786;Brno;3702;Brno-město
37079;U Křivé borovice;582786;Brno;3702;Brno-město
37087;U Vránova mlýna;582786;Brno;3702;Brno-město
37095;Údolí oddechu;582786;Brno;3702;Brno-město
37109;Žlutá;582786;Brno;3702;Brno-město
37117;V dolině;582786;Brno;3702;Brno-město
37125;Valcha;582786;Brno;3702;Brno-město
37133;Vedlejší;582786;Brno;3702;Brno-město
37141;Veletržní;582786;Brno;3702;Brno-město
37150;Velká Klajdovka;582786;Brno;3702;Brno-město
37168;Věstonická;582786;Brno;3702;Brno-město
37176;Výstaviště;582786;Brno;3702;Brno-město
37184;Žabovřeská;582786;Brno;3702;Brno-město
37192;Žarošická;582786;Brno;3702;Brno-město
37206;Brigádnická;582786;Brno;3702;Brno-město
37214;Křivého;582786;Brno;3702;Brno-město
37222;Náhorní;582786;Brno;3702;Brno-město
37231;Průhon;582786;Brno;3702;Brno-město
660400;Achtelky;582786;Brno;3702;Brno-město
